solver,penalty,C,l1_ratio,sample_size,train_accuracy,test_accuracy,train_F1_score,test_F1_score
saga,elasticnet,1000.0,0.5555555555555556,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,1000.0,0.5555555555555556,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,1000.0,0.6666666666666666,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,1000.0,0.6666666666666666,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,1000.0,0.6666666666666666,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,1000.0,0.6666666666666666,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,1000.0,0.7777777777777777,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,1000.0,0.7777777777777777,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,1000.0,0.7777777777777777,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,1000.0,0.7777777777777777,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,1000.0,0.8888888888888888,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,1000.0,0.8888888888888888,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,1000.0,0.8888888888888888,0.8,0.7033333333333334,0.6852281515854601,0.7905882352941176,0.7764964305326744
saga,elasticnet,1000.0,0.8888888888888888,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,1000.0,1.0,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,1000.0,1.0,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,1000.0,1.0,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,1000.0,1.0,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.0,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.0,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.0,0.8,0.7033333333333334,0.6852281515854601,0.7905882352941176,0.7764964305326744
saga,elasticnet,10000.0,0.0,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.1111111111111111,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.1111111111111111,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.1111111111111111,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.1111111111111111,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.2222222222222222,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.2222222222222222,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.2222222222222222,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.2222222222222222,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.3333333333333333,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.3333333333333333,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.3333333333333333,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.3333333333333333,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.4444444444444444,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.4444444444444444,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.4444444444444444,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.4444444444444444,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.5555555555555556,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.5555555555555556,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.5555555555555556,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.5555555555555556,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.6666666666666666,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.6666666666666666,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.6666666666666666,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.6666666666666666,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.7777777777777777,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.7777777777777777,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.7777777777777777,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.7777777777777777,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,0.8888888888888888,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,0.8888888888888888,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,0.8888888888888888,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,0.8888888888888888,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
saga,elasticnet,10000.0,1.0,0.4,0.6866666666666666,0.6682134570765661,0.7772511848341233,0.7638965327462851
saga,elasticnet,10000.0,1.0,0.6,0.6866666666666666,0.671307037896365,0.779342723004695,0.7688961392060902
saga,elasticnet,10000.0,1.0,0.8,0.7033333333333334,0.6844547563805105,0.7905882352941176,0.7758241758241758
saga,elasticnet,10000.0,1.0,1.0,0.7166666666666667,0.6906419180201083,0.7971360381861575,0.7777777777777778
